50.0639276,19.9369206,Pink Panther's Hostel,hostel,,,,,,
50.0596751,19.9380755,Pergamin Royal Apartments,hotel,,,,,,
50.0611219,19.9354617,Imperial,hotel,,,,,,
50.0394885,19.9409278,Hostel Bursa Jagiellońska,hostel,,,,,,
50.0590085,19.9257049,Muzeum Witrażu w Krakowie,museum,,,,,,
50.0618221,19.9376842,info Kraków,information,,,,,,
50.0505829,19.9281662,,artwork,,,,,,
50.0394999,19.9409354,Bursa Jagiellońska,hostel,,,,,,
50.0570795,19.9268624,Welcome 2,hostel,,,,,,
50.0576798,19.9387009,Toop Apartamenty,apartment,,,,,,
50.0651280,19.9439170,Grand Central Hostel,hostel,,,,,,
50.0791900,19.8938833,,artwork,,,,,,
50.0556082,19.9355417,OWLS,artwork,,,,,,The artwork represents three owls.
50.0545523,19.9273311,,artwork,,,,,,
50.0638436,19.9452445,Appena Hostel & Apartments,hostel,,,,,,
50.0524284,19.9342267,,information,,,,,,
50.0633693,19.9558276,,information,,,,,,
50.0390796,19.9084362,,viewpoint,,,,,,
50.0685985,19.9212639,Fryderyk,hostel,,,,,,
50.0465657,19.9474978,Między wodą a niebem,artwork,,,,,,
50.0727861,19.9275134,Grottger Boutique,hotel,,,,,,
50.0778797,19.9467060,Luneta Warszawska,hostel,,,,,,
50.0670360,19.9448875,Mercure,hotel,,,,,,
50.0675104,19.9446300,Princess Apartamenty,apartment,,,,,,
50.0615453,19.9445763,Euro Hostel,hostel,,,,,,
50.0604593,19.9365102,intro hostel,hostel,,,,,,
50.0488416,19.9613757,,artwork,,,,,,
50.0584948,19.9380822,Let's Rock Hostel,hostel,,,,,,
50.0802386,19.8884012,,artwork,,,,,,
50.0547989,19.9436547,,hostel,,,,,,
50.0566838,19.9405896,Leonardo Boutique Krakow,hotel,,,,,,
50.0704728,19.9097249,Dom Studencki nr B-1,hostel,,,,,,
50.0703507,19.9108087,Dom Studencki Bydgoska,hostel,,,,,,
50.0666305,19.9408143,Żywe Muzeum Obwarzanka,museum,,,,,,
50.0413962,19.9388844,Pokoje gościnne Klatt,hostel,,,,,,
50.0525721,19.9400716,Hostel Motion,hostel,,,,,,
50.0537196,19.9490464,Aparthotel Miodowa,hotel,,,,,,
50.0534230,19.9458656,Apartament Arabella,apartment,,,,,,
50.0538795,19.9430585,hostel Muj,hostel,,,,,,
50.0529031,19.9499713,,apartment,,,,,,
50.0887346,19.9695900,,information,,,,,,
50.0888473,19.9708585,,information,,,,,,
50.0888512,19.9709166,,information,,,,,,
50.0651221,19.9417358,,information,,,,,,
50.0649505,19.9413194,,information,,,,,,metal model of gate
50.0642702,19.9411312,Dom gościnny UJ,apartment,,,,,,
50.0494532,19.9431834,Dada Boutique Home Hotel,hotel,,,,,,
50.0630225,19.9372384,La Fontaine,hostel,,,,,,
50.0666802,19.9380492,Cat hostel,hostel,,,,,,
50.0633331,19.9231388,,artwork,,,,,,
50.0568833,19.9462426,Happy Tower,hotel,,,,,,
50.0595306,19.9504913,Express Hostel,hostel,,,,,,
50.0425139,19.9609937,Muzeum Podgórza,museum,,,,,,
50.0457343,19.9536707,Hostel Kaktus,hostel,,,,,,
50.0398741,19.9113755,,viewpoint,,,,,,
50.0638186,19.9290366,Garden Palace,hotel,,,,,,
50.0639091,19.9293605,Grand Ascot Hotel,hotel,,,,,,
50.0555047,19.9217705,Dragon Aparthostel,hostel,,,,,,
50.0616057,19.9337352,,attraction,,clock,,,,zegar z ruchomymi figurami
50.0897315,19.9740822,,information,,,,,,
50.0617966,19.9459505,Muzeum Anatomii,museum,,,,,,
50.0834281,19.9691366,,information,,,,,,
50.0576954,19.9388060,7 koron,apartment,,,,,,
50.0576986,19.9388646,Old Town Residence,apartment,,,,,,
50.0774989,19.9921715,,information,,,,,,
50.0770561,19.9906909,Aero L-29 Delfín,attraction,aircraft,,,,,
50.0769806,19.9905522,Fouga CM.170 Magister,attraction,aircraft,,,,,
50.0774376,19.9921275,,information,,,,,,
50.0778296,19.9909854,,information,,,,,,
50.0772294,19.9907475,Yakovlev Yak-23,attraction,aircraft,,,,,
50.0777513,19.9911370,Dassault Mirage 5BA,attraction,aircraft,,,,,
50.0770471,19.9903644,PZL-130 Orlik,attraction,aircraft,,,,,
50.0771351,19.9908364,PZL I-22 Iryda,attraction,aircraft,,,,,
50.0772529,19.9906581,Yakovlev Yak-17,attraction,aircraft,,,,,
50.0781346,19.9913058,,information,,,,,,
50.0771585,19.9936194,,information,,,,,,
50.0777958,19.9916369,,information,,,,,,
50.0778561,19.9912372,SEPECAT Jaguar,attraction,aircraf,,,,,
50.0779518,19.9917427,,information,,,,,,
50.0779016,19.9913177,,information,,,,,,
50.0778630,19.9914380,,information,,,,,,
50.0785087,19.9910455,,information,,,,,,
50.0778779,19.9920595,,information,,,,,,
50.0777248,19.9927106,,information,,,,,,
50.0775962,19.9922753,,information,,,,,,
50.0779264,19.9910981,,information,,,,,,
50.0789414,19.9905169,PZL-106 Kruk,attraction,aircraft,,,,,
50.0776238,19.9930592,,information,,,,,,
50.0725129,19.9352025,Avena by Artery Hotel,hotel,,,,,,
50.0603006,19.9206554,Muzeum Czynu Niepodległościowego,museum,,,,,,
50.0435897,19.9457086,Stańczyk,hostel,,,,,,
50.0563984,19.9319936,Amstra,apartment,,,,,,
50.0397068,19.9410347,,apartment,,,,,,
50.0549133,19.8933748,,viewpoint,,,,,,
50.0569816,19.9452117,,information,,,,,,
50.0694139,19.9296833,,guest_house,,,,,,
50.0615738,19.9364228,makieta dawnego Ratusza,information,,,,,,makieta wraz z opisem w alfabecie Braille’a przedstawiająca dawną zabudowę Ratusza
50.0424276,19.9411786,Aparthotel MAARGICK,hotel,,,,,,
50.0910375,19.9143995,Hotel Best Western Premier Kraków,hotel,,,,,,
50.0615914,19.9432367,Metrum,viewpoint,,restaurant,,,,
50.0598508,19.9466089,Siesta,hotel,,,,,,
50.0653131,19.9495701,Księga Królów Kurkowych,artwork,,,,,,
50.0652559,19.9495552,Królowie Kurkowi 1834-1914,artwork,,,,,,
50.0657140,19.9496877,,artwork,,,,,,
50.0633784,19.9285748,,artwork,,,,,,
50.0646542,19.9399553,Muzeum XX. Czartoryskich w Krakowie,museum,,,,,,
50.0831691,19.9518832,,information,,,,,,
50.0371826,19.9402358,,information,,,,,,
50.0518195,19.9490221,Tourist information,information,,,,,,
50.0665448,19.9554278,Molier,apartment,,,,,,
50.0430053,19.9483500,,artwork,,,,,,
50.0436490,19.9476253,Plaza Boutique Hotel,hotel,,,,,,
50.0435252,19.9491961,Old Cracow Apartaments,guest_house,,,,,,
50.0700511,19.9493016,,information,,,,,,
50.0448784,19.9520402,Kajzer Hostel,hostel,,,,,,
50.0394993,19.9653849,,artwork,,,,,,
50.0395992,19.9649826,,artwork,,,,,,
50.0397919,19.9650701,,artwork,,,,,,
50.0642166,19.9421330,Woodpecker Hostel,hostel,,,,,,
50.0871367,19.9400136,Akacja Pokoje Gościnne,hotel,,,,,,
50.0667204,19.9322754,,artwork,,,,,,
50.0688695,19.9258473,,information,,,,,,
50.0887631,19.9195206,,picnic_site,,,,,,
50.0599043,19.9388959,,apartment,,,,,,
50.0511906,19.9437405,I'm happy again,artwork,,,,,,
50.0616406,19.9375315,Nóż,attraction,,,,,,
50.0520270,19.9432773,"Aparthotel ""Spatz""",hotel,,,,,,
50.0882045,19.9937685,,information,,,,,,
50.0646130,19.9820189,DoubleTree by Hilton Krakow Hotel & Convention Center,hotel,,,,,,
50.0609264,19.9293140,Pokoje gościnne,guest_house,,,,,,
50.0431939,19.9610726,Hostel Estakada,hostel,,,,,,
50.0609375,19.9296285,Apartamenty Czapskich,hotel,,,,,,
50.0472907,19.9513049,Centre for Documentation of the Art of Tadeusz Kantor CRICOTEKA,museum,,,,,,
50.0506982,19.9898968,,hotel,,,,,,
50.0577263,19.9311257,Roboty,artwork,,,,,,
50.0680856,19.9078816,,artwork,,,,,,
50.0733564,19.9303159,Apartament Mazowiecka 11,apartment,,,,,,
50.0478025,19.9322094,InfoKraków,information,,,,,,
50.0656347,19.9596893,,information,,,,,,Pomiar zanieczyszczenia powietrza w Krakowie
50.0742220,19.9318115,Lofts Cracow Apartments,apartment,,,,,,
50.0521133,19.9506722,Moon Hostel,hostel,,,,,,
50.0660335,19.9222029,Muzeum AGH,museum,,,,,,
50.0802292,19.9585279,Hotel Florian,hotel,,,,,,
50.0826095,19.9630737,Dom na Brogach,hostel,,,,,,
50.0750320,19.9330798,Muzeum Elektroniki,museum,,,,,,
50.0395850,19.9418626,19Rooms,apartment,,,,,,
50.0434884,19.9468917,,information,,,,,,
50.0881618,19.9646046,,information,,,,,,Parking regulations
50.0886057,19.9588237,,information,,,,,,
50.0543218,19.9356411,,attraction,,,,,,Skarbonka
50.0576802,19.9374090,Bogoria,hotel,,,,,,
50.0880661,19.9607015,,information,,,,,,
50.0786119,19.9903607,,attraction,aircraft,,,,,
50.0786941,19.9903248,,attraction,aircraft,,,,,
50.0577059,19.9335060,Muzeum iluzji - Krakil,museum,,,,,,
50.0575521,19.9383424,Muzeum Żywych Motyli,museum,,,,,,
50.0680738,19.9235807,,information,,,,,,
50.0470205,19.9634252,,artwork,,,,,,
50.0672456,19.9389641,Pokoje Gościnne Jordan,apartment,,,,,,
50.0548163,19.8944228,Muzeum Kościuszkowskie,museum,,,,,,
50.0458435,19.9347692,Młyńskie koło,attraction,,,,,,
50.0618934,19.9268763,Pokoje Gościnne Cybulskiego,guest_house,,,,,,
50.0582490,19.9220807,,artwork,memorial,,,,,Pomnik Józefa Kałuży
50.0650164,19.9455331,,information,,,,,,
50.0494943,19.9430431,,viewpoint,,bench,,,,
50.0388972,19.9451556,,viewpoint,,,,,,
50.0589131,19.9330837,,artwork,,bicycle_parking,,,,
50.0631220,19.9398636,Cat museum,museum,,,,,,
50.0699775,19.9620885,Alder Aparments,apartment,,,,,,
50.0546015,19.9350272,"Kości ""Smoka Wawelskiego""",attraction,bones,,,,,
50.0538007,19.9359755,,viewpoint,,,,,,
50.0508081,19.9422055,Tara,hostel,,,,,,
50.0619534,19.9401204,Kamienica Hipolitów,museum,,,,,,
50.0400799,19.9907330,Hostel dla pracowników,hostel,,,,,,
50.0549578,19.9437721,NOOK NOOK,hostel,,,,,,
50.0610847,19.9360469,Papugarnia,zoo,,,,,,
50.0644065,19.9479441,HistoryczneEtykiety,artwork,,,,,,
50.0655527,19.9333158,Aparthotel w Sercu Krakowa,hotel,,,,,,
50.0474062,19.9408941,,attraction,,,escape_game,,,
50.0426489,19.9068560,Uroczysko Skałki Twardowskiego,information,,,,,,
50.0639838,19.9405704,Wax Museum,museum,,,,,,
50.0676881,19.9440050,Mały Kraków,hotel,,,,,,
50.0413051,19.9101035,,information,,,,,,
50.0674383,19.9320790,Just4You,apartment,,,,,,
50.0828646,19.9558133,Krakowski południk zerowy,information,,,,,,
50.0397749,19.9123676,,viewpoint,,,,,,
50.0400145,19.9139204,,viewpoint,,,,,,
50.0517846,19.9517730,PURO Krakow Kazmierzk,hotel,,,,,,
50.0463192,19.9357564,Balon Widokowy,attraction,,,,,,
50.0464121,19.9361936,New Port,hotel,,reception_desk,,,,
50.0540886,19.9363047,Wawel Zaginiony,museum,,,,,,
50.0902675,19.9678948,,information,,,,,,
50.0902069,19.9686623,Paw,artwork,,,,,,
50.0640390,19.9505995,Krakow Town House,hostel,,,,,,
50.0610262,19.9313545,Shefter Gallery,gallery,,,,,,
50.0459643,19.9480450,,information,,,,,,
50.0883294,19.9729556,,information,,,,,,
50.0569813,19.9467815,Eat & Sleep Apartments,apartment,,,,,,
50.0905467,19.9740583,,information,,,,,,
50.0778220,19.9037168,,apartment,,,,,,
50.0661193,19.9242754,,information,,,,,,
50.0626597,19.9737887,Mercure Krakow Fabryczna City,hotel,,,,,,
50.0606719,19.9246568,,artwork,,,,,,"na frontonach skrzydeł gmachu, nad gzymsem, płaskorzeźby czterech ewangelistów"
50.0602618,19.9248921,,artwork,,,,,,"na frontonach skrzydeł gmachu, nad gzymsem, płaskorzeźby czterech ewangelistów"
50.0608397,19.9377783,Kościół Świętego Wojciecha - Oddział Muzeum Archeologicznego w Krakowie,museum,,,,,,
50.0664871,19.9603686,,artwork,,,,,,
50.0463565,19.9271662,Art Suites Boutique Hôtel,hotel,,,,,,
50.0656668,19.9190640,,artwork,,,,,,
50.0650332,19.9191734,,information,,,,,,
50.0548826,19.9240955,Aleje28,hostel,,,,,,
50.0699934,19.9236403,MuFo Józefitów,museum,,,,,,
50.0681142,19.9482456,Інформаційний пункт воєводського управління,information,,social_facility,,,,
50.0584024,19.9264412,OK HOME Apartments,apartment,,,,,,
50.0768335,19.9899353,Margański & Mysłowski EM-10 Bielik,attraction,aircraft,,,,,
50.0662609,19.9351583,Words & Swords,hostel,,,,,,
50.0517624,19.9486421,Kazimierz Residence Square,hotel,,,,,,
50.0663389,19.9686282,Ibis Styles Kraków Centrum,hotel,,,,,,
50.0653918,19.9082419,Biała Gwiazda,hotel,,,,,,
50.0431372,19.9462960,"Hotel ""Korona""",hotel,,,,,,
50.0648283,19.9447957,Hotel Polonia,hotel,,,,,,
50.0874627,19.9106711,Statua NMP,artwork,,,,,,
50.0692468,19.9253614,Ewa Kolorowa,artwork,,,,,,
50.0690343,19.9258859,Dojrzewanie,artwork,,,,,,
50.0663545,19.9403474,Bubble Hostel,hostel,,,,,,
50.0488590,19.9380418,,artwork,,,,,,
50.0488911,19.9380547,,artwork,,,,,,
50.0489662,19.9380894,,artwork,,,,,,
50.0489897,19.9381376,,artwork,,,,,,
50.0490124,19.9381954,,artwork,,,,,,
50.0490273,19.9382384,,artwork,,,,,,
50.0489278,19.9380663,,artwork,,,,,,
50.0595121,19.9000995,,artwork,,,,,,
50.0380796,19.9583941,,viewpoint,,,,,,
50.0522718,19.9380902,Dom św. Szymona z Lipnicy,hotel,,,,,,
50.0779716,19.9424332,Hype Park,theme_park,,,,,,
